who_region,variable,mid_cf,mid_sq,mid_av,lo_cf,lo_sq,lo_av,hi_cf,hi_sq,hi_av,sq_txt,cf_txt,av_txt
EUR,rslt_hosp_tbm,365.609472123355,61.4537460743348,304.15572604902,147.711240293304,33.1890374437925,107.083623281174,861.410565829391,100.069835710084,782.097377326528,     61 (33 to 100),    366 (148 to 861),    304 (107 to 782)
EUR,rslt_inc,10931.5581990262,4251.17925529278,6680.37894373346,6784.21637368684,2703.6073186555,3954.59503160921,16040.9599010141,5959.85041757131,10514.7852914657,"   4,250 (2,700 to 5,960)","  10,900 (6,780 to 16,000)","   6,680 (3,950 to 10,500)"
EUR,rslt_ly_tb,0.144044903495471,0.0572520802157012,0.08679282327977,0.0877326774908611,0.0357916974382141,0.0498486680709373,0.214549314609411,0.0808473762541251,0.138875408651242,      0.057 (0.036 to 0.081),      0.14 (0.088 to 0.21),      0.087 (0.05 to 0.14)
EUR,rslt_ly_tbm,0.00434486010378216,0.000730926176979024,0.00361393392680314,0.00176011729019409,0.000396954820439998,0.00127546668331238,0.0102205600288486,0.00118445012839395,0.00924943408661732,      0.000731 (0.000397 to 0.00118),      0.00434 (0.00176 to 0.01),      0.00361 (0.00128 to 0.00925)
EUR,rslt_ly_tbn,139700.043391689,56521.1540387221,83178.8893529669,84993.1503464179,35320.5923760834,47117.2508244139,208087.227060279,79824.1481225906,133425.221466807,"  56,500 (35,300 to 79,800)"," 140,000 (85,000 to 208,000)","  83,200 (47,100 to 133,000)"
EUR,rslt_tb_deaths,2986.00605404093,1115.97797281539,1870.02808122555,1730.74396906791,658.962841965186,1040.68135162125,4589.29967666369,1627.26952584933,3042.9055453114,"   1,120 (659 to 1,630)","   2,990 (1,730 to 4,590)","   1,870 (1,040 to 3,040)"
EUR,rslt_tb_seq,7695.90931081002,3044.07972826722,4651.8295825428,4681.54512674072,1901.79363834813,2679.65226653513,11463.4061285262,4299.94881841899,7440.95721057484,"   3,040 (1,900 to 4,300)","   7,700 (4,680 to 11,500)","   4,650 (2,680 to 7,440)"
EUR,rslt_tbm_deaths,503.272584574833,91.6775340909942,411.595050483839,229.477011429219,51.3424425975491,165.43480826213,1113.03564503442,142.878513094632,993.687025561909,     92 (51 to 143),"    503 (229 to 1,110)",    412 (165 to 994)
EUR,rslt_tbminc,819.62109587284,144.495634454855,675.125461417985,383.720245181917,85.8842088719149,280.701116227892,1762.46432047923,217.579622186012,1600.33888362234,    144 (86 to 218),"    820 (384 to 1,760)","    675 (281 to 1,600)"
EUR,rslt_tbmseq,295.598501510087,49.7178374994815,245.880664010605,119.428819702405,26.9663697611551,86.5493178155964,696.58832150926,80.6493775519182,630.135679756057,     50 (27 to 81),    296 (119 to 697),    246 (87 to 630)
EUR,rslt_tbmsev_seq,98.3305365350589,16.5851943976665,81.7453421373924,35.9902077532375,7.94424169649569,26.4195241060845,245.906290190021,30.2958801582963,222.230919535862,     17 (7.9 to 30),     98 (36 to 246),     82 (26 to 222)
EUR,rslt_tbn_deaths,2482.7334694661,1024.30043872439,1458.43303074171,1431.20620021911,601.405403775467,789.661473477275,3811.55377714815,1497.82723701229,2392.77977106371,"   1,020 (601 to 1,500)","   2,480 (1,430 to 3,810)","   1,460 (790 to 2,390)"
SEA,rslt_att,296660.67292242,128578.437906732,168082.235015688,195060.858832942,89366.4304634294,97191.8391126821,419463.778476449,166663.892661666,265239.68389656," 129,000 (89,400 to 167,000)"," 297,000 (195,000 to 419,000)"," 168,000 (97,200 to 265,000)"
SEA,rslt_att_cost,79.1904824448609,34.075352894199,45.115129550662,47.8968897968772,21.7791916614471,24.1175034756466,121.522074418396,48.817787836292,76.2667224673361,     34 (22 to 49),     79 (48 to 122),     45 (24 to 76)
SEA,rslt_attm,16853.4174658871,4359.68944074175,12493.7280251453,7528.6922153762,2453.32961212589,4341.74869430688,32096.9141381159,6909.91347525735,26101.8379855071,"   4,360 (2,450 to 6,910)","  16,900 (7,530 to 32,100)","  12,500 (4,340 to 26,100)"
SEA,rslt_attm_cost,5.32162003075466,1.37525693369865,3.94636309705601,2.14726117504155,0.717437426846394,1.23704338915325,10.8144644114466,2.33568695601122,8.7784888155416,      1.4 (0.72 to 2.3),      5.3 (2.1 to 11),      3.9 (1.2 to 8.8)
SEA,rslt_attn,279807.255456533,124218.74846599,155588.506990543,182907.463014344,86233.8718384526,87558.9724736006,398846.965189172,160961.004972878,248512.038144144," 124,000 (86,200 to 161,000)"," 280,000 (183,000 to 399,000)"," 156,000 (87,600 to 249,000)"
SEA,rslt_bcg_cost,0,230.801058247777,-230.801058247777,0,115.67784912117,-431.211918087392,0,431.211918087392,-115.67784912117,    231 (116 to 431),      0 (0 to 0),   -231 (-431 to -116)
SEA,rslt_bcg_doses,0,149.22069199,-149.22069199,0,149.22069199,-149.22069199,0,149.22069199,-149.22069199,    149 (149 to 149),      0 (0 to 0),   -149 (-149 to -149)
SEA,rslt_cost,79.1904824448609,264.505800352667,-185.315317907806,47.8968897968772,148.353575010905,-389.13544954148,121.522074418396,462.948860888216,-65.2727360005957,    265 (148 to 463),     79 (48 to 122),   -185 (-389 to -65)
SEA,rslt_health,4547.75719989617,4553.42939472119,-5.67219482501808,4543.59790475012,4552.07345331703,-8.8684591935514,4551.23899070529,4554.77950752605,-3.29788300434974,"   4,550 (4,550 to 4,550)","   4,550 (4,540 to 4,550)",     -5.7 (-8.9 to -3.3)
SEA,rslt_hosp_tbm,16853.4174658871,4359.68944074175,12493.7280251453,7528.6922153762,2453.32961212589,4341.74869430688,32096.9141381159,6909.91347525735,26101.8379855071,"   4,360 (2,450 to 6,910)","  16,900 (7,530 to 32,100)","  12,500 (4,340 to 26,100)"
SEA,rslt_inc,696073.735402815,298304.460924628,397769.274478187,453004.048384131,203609.847848315,232588.377816789,983335.448248532,393267.116356819,621154.0379157," 298,000 (204,000 to 393,000)"," 696,000 (453,000 to 983,000)"," 398,000 (233,000 to 621,000)"
SEA,rslt_ly_tb,9.29668840096127,4.05903563058762,5.23765277037364,6.08644969544345,2.8044122528423,3.03338194310209,13.1076454376835,5.34627585284205,8.19662562127436,      4.1 (2.8 to 5.3),      9.3 (6.1 to 13),      5.2 (3 to 8.2)
SEA,rslt_ly_tbm,0.19905024764665,0.0514167518222705,0.147633495824379,0.0893614252651577,0.0289844957671975,0.0512502429788457,0.378508767323109,0.0819275255988802,0.309534666747871,      0.051 (0.029 to 0.082),      0.2 (0.089 to 0.38),      0.15 (0.051 to 0.31)
